Word,PhonDISC,num_sylls_est,num_homophones,neighborhood_size,p_normalized,meanings,num_phones,normalized_surprisal
marginal,m#_InP,2,0,1,3.4526454568716284e-08,1,6,1.5857180119270071
Margrave,m#gr1v,2,0,0,5.068969948413418e-11,1,6,2.0579233898563056
marine,m@rin,2,1,7,0.003021758290442,2,5,0.9144400666665502
marital,m{rItP,2,0,1,0.0012409237824688,1,6,0.8264524912806039
markdown,m#kd6n,2,0,0,5.527228881064768e-09,1,6,1.718325434444158
marker,m#k@R,2,0,5,0.0005323155892168,1,5,1.065258174134939
market,m#kIt,2,1,2,0.0008540369858533,2,5,1.024196675302444
marking,m#kIN,2,0,4,7.41582368969665e-06,1,5,1.4364601319352361
marksman,m#ksm@n,2,0,0,3.807985255765391e-07,1,7,1.210252113925309
markup,m#kVp,2,0,0,2.5114108364298144e-08,1,5,1.9305084583578527
marline,m#lIn,2,0,5,5.395465270721293e-07,1,5,1.6640862308400564
marmot,m#m@t,2,0,1,1.0539039106926017e-06,1,5,1.6059318079195273
maroon,m@run,2,2,1,1.8575942867278804e-05,3,5,1.3567018377938982
marquee,m#ki,2,0,4,1.885383418755833e-08,1,4,2.44426509308322
marquis,m#kwIs,2,0,0,9.800955330688036e-10,1,6,1.843531940966524
marram,m{r@m,2,0,1,2.0955968377571104e-06,1,5,1.5462304642416753
marriage,m{rI_,2,0,4,0.0013367911514618,1,5,0.9852792986881085
married,m{rId,2,0,4,0.0004274066845201,1,5,1.0843237491025082
marrow,m{r5,2,0,10,0.0006146723908065,1,4,1.3159540873126574
marry,m{rI,2,0,14,0.0023443891408331,1,4,1.1706075886416885
marshy,m#SI,2,0,6,1.6391636878980851e-06,1,4,1.959459432746458
marten,m#tIn,2,1,2,9.276280758142381e-09,2,5,2.017017234202206
martyr,m#t@R,2,1,14,1.0993980104140951e-06,2,5,1.6022610217902902
Marxist,m#ksIst,2,1,0,2.461071652084003e-06,2,7,1.0944765425174707
Mary,m8rI,2,0,11,5.455257581017608e-05,1,4,1.5789111985341036
mascot,m{sk@t,2,0,0,2.05305121948667e-07,1,6,1.4566767118933335
maser,m1z@R,2,0,7,0.0004908362143214,1,5,1.072304691555303
masher,m{S@R,2,0,5,0.0001228292646462,1,5,1.1926316407627797
mashie,m{SI,2,0,7,2.714215885334984e-05,1,4,1.654703916924968
masonry,m1sHrI,2,0,0,0.0001073733209325,1,6,1.003593945015651
massage,m{s#Z,2,1,0,4.332863317894148e-08,2,5,1.8831370132799439
masses,m{sIz,2,0,4,1.3145355295882932e-05,1,5,1.3867375453636783
masseur,m{s3R,2,0,1,1.360225088132101e-09,1,5,2.1837698549761413
masseuse,m{s3z,2,0,2,6.4634342284348906e-12,1,5,2.6483993443656413
massif,m{sif,2,0,0,4.27174932147066e-10,1,5,2.2843708593034737
massive,m{sIv,2,0,4,3.788260416822896e-05,1,5,1.2948040459047867
massy,m{sI,2,0,16,7.957830319987797e-05,1,4,1.5379163452317577
master,m#st@R,2,3,5,0.0169876204133888,4,6,0.6370545845791683
masthead,m#sthEd,2,0,0,2.4351548371132493e-10,1,7,1.666561924998204
mastic,m{stIk,2,0,3,0.000186737509379,1,6,0.9635380822586966
mastiff,m{stIf,2,0,1,2.337314282418492e-08,1,6,1.6139571571259415
mastoid,m{st4d,2,0,0,6.181040629104928e-12,1,6,2.2102330762231954
matchbox,m{JbQks,2,0,0,3.2449532929789736e-10,1,7,1.648750229368352
matchet,m{JIt,2,0,4,4.229908955320019e-06,1,5,1.485225807185623
matching,m{JIN,2,0,5,6.806163076757275e-06,1,5,1.4439115409974512
matchless,m{JlIs,2,0,1,4.831813146038888e-09,1,6,1.7280583207605247
matchlock,m{JlQk,2,0,0,3.774841597527333e-12,1,6,2.245926887241693
matchstick,m{JstIk,2,0,1,4.9919847988969757e-11,1,7,1.7648838287759532
matchwood,m{JwUd,2,0,0,1.1960967514390993e-07,1,6,1.4957822907972413
mate,m{t1,2,0,2,2.613615586491462e-06,1,4,1.908804586053603
maternal,m@t3nP,2,0,1,5.00576682373568e-07,1,6,1.392164906665663
matey,m1tI,2,0,7,2.7710005110721644e-05,1,4,1.6524558624388208
matins,m{tInz,2,0,1,1.6484589330499258e-11,1,6,2.1392303205516345
matric,m@trIk,2,0,1,5.956032060515485e-07,1,6,1.3795838381336873
matrix,m1trIks,2,0,0,7.911619532166378e-09,1,7,1.4505992373800527
matron,m1tr@n,2,0,1,4.252315664721528e-08,1,6,1.5706390932240122
matted,m{tId,2,0,4,1.612453144915609e-06,1,5,1.568994590397762
matter,m{t@R,2,1,21,0.0006572222154398,2,5,1.0469495641188429
matting,m{tIN,2,0,6,1.0021108693390337e-06,1,5,1.6103088565859338
mattock,m{t@k,2,0,1,7.598265568276364e-08,1,5,1.8343491174105069
mattress,m{trIs,2,0,0,0.0008171896963372,1,6,0.8566895289185475
mature,m@tj9R,2,1,3,3.5739268735631395e-05,2,6,1.0832190655857803
maudlin,m$dlIn,2,0,0,1.196040905077627e-07,1,6,1.4957856704475943
maulstick,m$lstIk,2,0,0,1.4955930627774733e-08,1,7,1.4110923733714578
maunder,m$nd@R,2,0,4,1.5024198336830102e-05,1,6,1.1459447912477814
maundy,m$ndI,2,0,2,5.738947526420977e-07,1,5,1.6587255603613247
Mauritian,m@rISH,2,1,1,5.273059391131858e-06,2,6,1.2217328987941005
mavis,m1vIs,2,0,0,4.0756297875738734e-10,1,5,2.2884530655853554
mawkish,m$kIS,2,0,2,6.80848419797427e-06,1,5,1.4438819243610215
maxi,m{ksI,2,1,4,2.4522860577146844e-06,2,5,1.532577785328375
maxim,m{ksIm,2,2,2,1.451788304079527e-09,3,6,1.8150927937209866
maximal,m{ksImP,2,0,1,1.6157060760335238e-07,1,7,1.2634425282064685
Mayan,m2@n,2,0,6,1.228220201800198e-05,1,4,1.740795954811094
maybe,m1bi,2,0,0,2.06171705594786e-09,1,4,2.6845577479779235
maybeetle,m1bitP,2,0,0,1.7817002326444634e-10,1,6,1.9669375698221019
maybug,m1bVg,2,0,0,1.2585219378798035e-10,1,5,2.3905198530596143
mayday,m1d1,2,0,4,2.568741626215704e-05,1,4,1.6606849080404045
mayfly,m1fl2,2,0,0,4.98983483203435e-10,1,5,2.270874777061779
mayhem,m1hEm,2,0,0,1.471734848064591e-11,1,5,2.5769260964633944
mayoral,m8r@l,2,0,1,1.2745445221557384e-06,1,5,1.5894210089743017
mayoress,m8rIs,2,0,2,2.5319701061965564e-06,1,5,1.529800296355227
maypole,m1p5l,2,0,0,1.151818375941322e-08,1,5,1.9982152105434927
MD,Emdi,2,0,2,5.6059668087690674e-09,1,4,2.575952383382802
meadow,mEd5,2,0,3,5.814811810566042e-08,1,4,2.3219810979417366
meagre,mig@R,2,0,3,4.933175708885881e-05,1,5,1.27186669425673
mealie,milI,2,1,9,6.312032284959424e-06,2,4,1.813072711022107
mealtime,milt2m,2,0,1,1.6986095281503135e-10,1,6,1.9703944166262772
meanie,minI,2,0,13,0.0003052547580397,1,4,1.3919494033927977
meaning,minIN,2,1,5,0.0046125224555882,2,5,0.8777043124294078
meanly,minlI,2,0,7,1.169604815476554e-05,1,5,1.3968841815899822
meanness,minnIs,2,0,3,7.039774879190762e-06,1,6,1.2008168807199995
meantime,mint2m,2,1,1,1.3009906471496772e-10,2,6,1.989697646869467
meanwhile,minw2l,2,0,0,1.9759720653779763e-10,1,6,1.959446542505025
measly,mizlI,2,0,3,9.880774247623945e-08,1,5,1.8115338157666407
measure,mEZ@R,2,1,2,0.0001461577171734,2,5,1.1775276608906042
measured,mEZ@d,2,0,3,0.0001278957552464,1,5,1.189120784958257
meatball,mitb$l,2,0,0,3.786362470743735e-08,1,6,1.5790396447914414
meatless,mitlIs,2,0,0,2.7733028131178745e-07,1,6,1.4349104605755463
meaty,mitI,2,0,7,0.0004005381928782,1,4,1.362454030392568
mecca,mEk@,2,0,2,2.5986732564341893e-06,1,4,1.9094270946542777
medallist,mEdPIst,2,0,0,7.705179348400283e-10,1,7,1.5950967576682102
meddler,mEdP@R,2,0,2,6.004644403466154e-08,1,6,1.5456621270272928
meddlesome,mEdPs@m,2,0,1,5.551239263964116e-09,1,7,1.4725814441964669
media,midj@,2,0,3,5.3459287704592806e-05,1,5,1.2648873775497989
medial,midj@l,2,0,5,2.8074531593292432e-05,1,6,1.1006912560976407
median,midj@n,2,1,3,0.0001393584902373,2,6,0.9847211038245577
medic,mEdIk,2,0,2,2.3348813843545e-07,1,5,1.73683904660341
medical,mEdIkP,2,1,3,2.4855260766016893e-06,2,6,1.2761736219648567
medicine,mEdsIn,2,0,0,1.6656062391284581e-09,1,6,1.8051479527768393
medium,midj@m,2,2,4,1.78098034662297e-05,3,6,1.1336334881083503
medlar,mEdl@R,2,0,2,6.407309422813091e-05,1,6,1.0409640596866765
medley,mEdlI,2,0,2,7.473840620357769e-05,1,5,1.2357832446707966
meekly,miklI,2,0,4,8.036666710678472e-07,1,5,1.629476819520179
meekness,miknIs,2,0,2,2.836043136673023e-07,1,6,1.43329120389779
meerschaum,m7S@m,2,0,0,1.6281169352746168e-11,1,5,2.5681548923778617
meeting,mitIN,2,0,7,0.000347031923714,1,5,1.102418125589893
megrim,migrIm,2,0,0,2.153740344062034e-06,1,6,1.2865444520439908
melange,m1lqnZ,2,0,0,3.8172470011795e-13,1,6,2.411784965507915
mellow,mEl5,2,1,10,0.0007640380648966,2,4,1.2923362649188914
melon,mEl@n,2,0,1,0.0019644568629919,1,5,0.9518435117892906
melting,mEltIN,2,0,1,4.643292067025654e-06,1,6,1.2309390089364822
member,mEmb@R,2,0,1,0.0003404340721107,1,6,0.9200711726639453
membrane,mEmbr1n,2,0,0,1.0817435251561964e-08,1,7,1.4311908216079143
memo,mEm5,2,0,4,4.493146675881456e-07,1,4,2.0999773648871902
memoir,mEmw#R,2,0,1,3.1149356623095355e-11,1,6,2.093168495786618
memoirs,mEmw#z,2,0,1,2.1477186592221547e-13,1,6,2.45341377756076
menace,mEn@s,2,1,1,5.2636314239504683e-08,2,5,1.8662349169267713
menage,mEn#Z,2,0,0,2.895926444255261e-09,1,5,2.1181345057867342
mender,mEnd@R,2,0,8,0.0013000453676012,1,6,0.823083591253098
mending,mEndIN,2,0,2,3.5592767664477715e-05,1,6,1.083516382656125
menfolk,mEnf5k,2,0,0,3.86589527212975e-09,1,6,1.7442016618181453
menial,minj@l,2,1,4,7.127869021268344e-06,2,6,1.1999167241580266
meninx,minINks,2,0,0,1.048336954930893e-05,1,7,1.0045655943219778
menses,mEnsiz,2,0,0,2.0090456044583206e-11,1,6,2.1249117100802875
menstrual,mEnstr9l,2,0,0,1.2533167067463633e-15,1,8,2.1192999033464703
menthol,mEnTQl,2,0,0,8.427664649511118e-12,1,6,2.1877921349402056
mentionable,mEnSH@bP,2,0,0,1.6203237091353123e-06,1,8,0.9803572836053829
mentor,mEnt$R,2,0,1,1.0117383501938721e-07,1,6,1.5078986405484434
menu,mEnju,2,0,1,2.7442494218141785e-08,1,5,1.9228072948520438
meow,mI6,2,0,11,1.972480844245236e-10,1,3,3.9191490871291736
mercer,m3s@R,2,0,5,1.1136969500094256e-05,1,5,1.4011386050682577
merchant,m3J@nt,2,0,0,2.7254262484061583e-05,1,6,1.1028376035619194
mercy,m3sI,2,0,8,5.5803703420760354e-05,1,4,1.5764492584319045
merely,m7lI,2,0,7,1.9295385306285392e-06,1,4,1.941751650072498
merger,m3_@R,2,0,6,1.319153456072186e-05,1,5,1.3864329472040606
meringue,m@r{N,2,0,2,0.0006638680880391,1,5,1.0460756525815196
merit,mErIt,2,1,2,3.408577802493382e-05,2,5,1.3039773688401284
mermaid,m3m1d,2,0,0,6.800172330633498e-07,1,5,1.6439880273716074
merman,m3m{n,2,0,0,1.9922441753685343e-06,1,5,1.5506234979728881
merry,mErI,2,0,15,6.931957967121008e-06,1,4,1.8029010337478522
mesa,m1s@,2,0,2,1.1188128550442629e-08,1,4,2.500925651977526
mescal,mEsk{l,2,0,0,8.108377262472144e-12,1,6,2.190587684752033
meseemed,mIsimd,2,0,1,9.087545528384608e-13,1,6,2.3490022426599313
meseems,mIsimz,2,0,1,5.633552617959628e-13,1,6,2.38361295010166
meson,mizQn,2,0,0,8.178181439427936e-11,1,5,2.4279606628290074
message,mEsI_,2,0,2,7.59097349006532e-08,1,5,1.8344325161788007
messmate,mEsm1t,2,0,0,6.5687027413429266e-09,1,6,1.7058300744655694
Messrs,mEs@z,2,0,0,5.24544286648527e-10,1,5,2.266535578918872
messuage,mEswI_,2,0,1,1.82403072417536e-12,1,6,2.298571317713121
messy,mEsI,2,0,10,2.303411365664954e-07,1,4,2.172522137550584
metalwork,mEtPw3k,2,0,0,2.2142878546270092e-08,1,7,1.3867465682413818
meter,mit@R,2,1,13,0.0012320867588965,2,5,0.9923637530709147
methane,miT1n,2,0,0,2.0896536363860088e-10,1,5,2.34647714972071
methinks,mITINks,2,0,0,3.5627724806705545e-07,1,7,1.2143817095041254
method,mET@d,2,0,1,6.020045719349056e-07,1,5,1.654572053221837
methought,mIT$t,2,0,0,3.733354519080281e-07,1,5,1.696072164635865
methyl,mETIl,2,0,1,3.380650286278245e-05,1,5,1.3046919616885373
metric,mEtrIk,2,0,2,0.000172121944592,1,6,0.9694373019408191
metrical,mEtrIkP,2,0,1,7.197614250291503e-05,1,7,0.8850387840459149
metro,mEtr5,2,1,1,4.9605286710758434e-08,2,5,1.871386418301316
mettlesome,mEtPs@m,2,0,1,8.40881116386588e-08,1,7,1.3039607794244248
mezzo,mEts5,2,1,1,2.4245671402654646e-05,2,5,1.33356516813761
miaou,mi6,2,3,8,5.850053698187767e-11,4,3,4.095100067702357
miasmal,mI{zmP,2,0,1,1.5886214834449914e-07,1,6,1.4752399373797394
mica,m2k@,2,0,6,0.0006981547493214,1,4,1.3021270897264323
Michaelmas,mIkPm@s,2,0,0,1.447536588372543e-07,1,7,1.2702615008200258
mickey,mIkI,2,0,11,1.4813798907845396e-05,1,4,1.7204484026694025
microbe,m2kr5b,2,0,0,7.364019565087191e-10,1,6,1.8642241869914542
micron,m2krQn,2,0,0,1.882788121224436e-09,1,6,1.7962764343364874
midair,mId8R,2,0,0,9.001503062881093e-11,1,5,2.4196290044081543
midcourse,mIdk$s,2,0,0,7.97067349109843e-14,1,6,2.525160839414266
midday,mIdd1,2,0,1,1.4072010829536516e-13,1,5,2.980820778992643
middlebrow,mIdPbr6,2,0,0,1.1402566944469014e-12,1,7,1.9993510607105343
middleman,mIdPm{n,2,0,0,2.8988346614704584e-10,1,7,1.6557480871549994
middleweight,mIdPw1t,2,1,0,3.783383808877537e-12,2,7,1.924939950671877
middling,mIdPIN,2,1,3,1.4940632896492874e-07,2,6,1.4796818434542933
middlings,mIdPINz,2,0,1,1.0595199077311783e-09,1,7,1.5753358477694033
middy,mIdI,2,1,10,2.7071987519639747e-05,2,4,1.6549849786226545
midget,mI_It,2,0,5,2.171440814778507e-07,1,5,1.7431424117988024
midland,mIdl@nd,2,1,1,2.1235299846874308e-06,2,7,1.103628808276879
Midlands,mIdl@ndz,2,0,1,3.040680140044563e-07,1,8,1.0711861647588672
midmost,mIdm5st,2,1,0,5.601468053231939e-11,2,7,1.7577368846038333
midnight,mIdn2t,2,0,0,3.558789776635581e-07,1,6,1.4168596202233879
midpoint,mIdp4nt,2,0,0,6.792857387775709e-10,1,7,1.6029153655313213
midriff,mIdrIf,2,0,0,6.034674292257726e-12,1,6,2.2119677034370784
midship,mIdSIp,2,0,1,2.985822291177508e-05,1,6,1.096232683270279
midships,mIdSIps,2,0,2,3.2908759418611576e-06,1,7,1.0764497921279415
midstream,mIdstrim,2,0,0,1.9228250414592202e-07,1,8,1.096065035776459
midway,mIdw1,2,1,1,4.688352194155114e-10,2,5,2.276287965344819
midweek,mIdwik,2,1,0,1.5249060034679542e-12,2,6,2.311536163569785
Midwest,mIdwEst,2,0,0,4.001841616215435e-12,1,7,1.9214571656262909
midwife,mIdw2f,2,0,0,1.6320880765097265e-12,1,6,2.3066194106086315
mighty,m2tI,2,1,4,0.0001021968256007,2,4,1.5107556623800078
migraine,migr1n,2,0,0,3.935746034666988e-07,1,6,1.4095721648456985
migrant,m2gr@nt,2,0,0,8.943576271747791e-08,1,7,1.3001355486552515
migrate,m2gr1t,2,0,0,3.9432707428414864e-05,1,6,1.0761005765192213
migration,m2gr1SH,2,0,0,5.276095941351381e-05,1,7,0.9043067673446185
mildew,mIldju,2,1,1,1.0165713165497743e-09,2,6,1.8408870340161234
mildly,m2ldlI,2,0,1,1.7893691953972067e-06,1,6,1.2999600165155794
mildness,m2ldnIs,2,0,1,8.328598970442616e-07,1,7,1.1616983006742958
mileage,m2lI_,2,0,1,2.8604916131584146e-06,1,5,1.5192038753733441
miler,m2l@R,2,0,7,5.088255593054308e-06,1,5,1.4691782273970928
milestone,m2lst5n,2,0,1,3.0945079005890054e-08,1,7,1.3659812085442045
milieu,milj3,2,0,0,1.21688348762853e-12,1,5,2.793442211521223
milkbar,mIlkb#R,2,0,1,7.096218559331205e-13,1,7,2.0287761532277733
milker,mIlk@R,2,0,1,2.8344013855033057e-07,1,6,1.4333331173368984
milkmaid,mIlkm1d,2,0,0,7.773171398534051e-13,1,7,2.023123115946686
milkman,mIlkm@n,2,0,0,5.0478206174628576e-11,1,7,1.7641937346413386
milkshake,mIlkS1k,2,0,0,2.363438436331792e-13,1,7,2.0969879659292605
milksop,mIlksQp,2,0,0,3.651242635749984e-13,1,7,2.0700027659414406
milkweed,mIlkwid,2,0,0,7.939404416574229e-09,1,7,1.4503817330115845
milky,mIlkI,2,0,3,5.953546633089172e-06,1,5,1.4555368591816369
millboard,mIlb$d,2,0,2,1.4328293016038694e-07,1,6,1.4827109335514912
milldam,mIld{m,2,0,0,9.581445119428697e-09,1,6,1.6785048398741933
miller,mIl@R,2,0,8,0.000216598089474,1,5,1.1433610868140849
millet,mIlIt,2,0,7,0.0017242428112192,1,5,0.9631723263299771
milliard,mIlj#d,2,1,0,1.561985960964634e-07,2,6,1.4764638215817942
million,mIlj@n,2,1,4,0.0001780257128062,2,6,0.9669962203829688
millionth,mIlj@nT,2,1,2,7.651067729179417e-06,2,7,1.0241054298816978
millpond,mIlpQnd,2,0,0,9.370171486883114e-12,1,7,1.8686732166424012
millrace,mIlr1s,2,0,0,5.5943596239030274e-12,1,6,2.217451612470219
millstone,mIlst5n,2,0,1,4.63151200090952e-09,1,7,1.4838196088470172
millwheel,mIlwil,2,0,0,1.6832285376038968e-11,1,6,2.1377194950057232
millwright,mIlr2t,2,0,0,6.792607148338706e-09,1,6,1.703403926303302
milord,mIl$d,2,0,1,6.507615777605973e-10,1,5,2.2478076304425914
mimic,mImIk,2,2,1,3.012517575926433e-07,3,5,1.7147060932486269
mincemeat,mInsmit,2,0,0,2.7172385337933766e-09,1,7,1.5169046129776214
mincer,mIns@R,2,0,3,6.652515744080251e-06,1,6,1.2049123574326073
mincing,mInsIN,2,0,1,1.567923404729222e-05,1,6,1.1428558687781154
minded,m2ndId,2,0,0,9.123688550612992e-05,1,6,1.0153816006676666
minder,m2nd@R,2,0,5,6.380547967506112e-05,1,6,1.0412670129487567
mindful,m2ndfUl,2,0,1,1.640197554529595e-05,1,7,0.97679484222749
mindless,m2ndlIs,2,0,0,3.057171455751137e-06,1,7,1.0810200370904373
minefield,m2nfild,2,0,0,6.431517108767106e-10,1,7,1.6063066609107555
miner,m2n@R,2,2,15,0.0004455728736944,3,5,1.0807082624696034
mingy,mIn_I,2,0,3,1.5949291632824657e-08,1,5,1.969943731288732
mini,mInI,2,0,20,0.0023377072694993,1,4,1.1709174820702737
minim,mInIm,2,0,3,1.5095600412980368e-05,1,5,1.3747219328578582
minimal,mInImP,2,0,2,1.1098074276259604e-06,1,6,1.3345354047565887
mining,m2nIN,2,0,4,1.166065252663014e-06,1,5,1.597147440308926
minion,mInj@n,2,0,2,0.0004663323147761,1,6,0.8972940907407391
minnow,mIn5,2,0,5,1.175032112611028e-05,1,4,1.7456025799936639
minster,mInst@R,2,0,4,1.1463301481742706e-05,1,7,0.9990214773215468
minstrel,mInstr@l,2,0,1,1.2744151824594718e-06,1,8,0.9933936398679047
minus,m2n@s,2,2,5,8.228955777399133e-05,3,5,1.2274230654430578
minute,mInIt,2,1,7,1.6091391682413763e-05,2,5,1.3691732898917426
minute,m2njut,2,0,0,2.590467531643389e-09,1,6,1.773180317055395
minutes,mInIts,2,0,1,1.1223216029828633e-08,1,6,1.667057122188479
miracle,mIr@kP,2,0,0,1.2254763310789487e-06,1,6,1.3273591879928002
mirage,mIr#Z,2,0,0,1.738048783510905e-08,1,5,1.9624796187172777
mire,m2@R,2,1,17,0.0004885449807188,2,4,1.340888874977108
mirror,mIr@R,2,1,1,1.210304320655558e-07,2,5,1.7939130943923516
mirthful,m3TfUl,2,0,2,0.0004360769666491,1,6,0.9021494845931254
mirthless,m3TlIs,2,0,1,5.872118612946979e-05,1,6,1.0472775393627607
miscall,mIsk$l,2,0,0,9.120393928857408e-08,1,6,1.5154077431363377
miscast,mIsk#st,2,0,0,5.833839578462093e-08,1,7,1.326643653301662
mischance,mIsJ#ns,2,0,0,4.836876033618929e-06,1,7,1.0525564426894942
mischief,mIsJIf,2,0,0,2.2294211124763776e-05,1,6,1.117377991014019
miscount,mIsk6nt,2,1,1,5.465505808475618e-07,2,7,1.1878328136358693
miscreant,mIskr7nt,2,0,0,1.0008922349437278e-10,1,8,1.506509091961117
miscue,mIskju,2,1,0,0.0003125769543025,2,6,0.9262505167450326
misdate,mIsd1t,2,0,0,2.8385426231263052e-08,1,6,1.5998941059544098
misdeal,mIsdil,2,1,1,2.2664689901930972e-10,2,6,1.9495183790357684
misdeed,mIsdid,2,0,3,2.1830565957891864e-10,1,6,1.952232510114696
miser,m2z@R,2,0,9,3.6925920336841096e-05,1,5,1.2970257454437841
misfit,mIsfIt,2,0,1,2.216579251775764e-09,1,6,1.7844627986532948
misgive,mIsgIv,2,0,1,9.172834197265448e-07,1,6,1.348326085351519
misguide,mIsg2d,2,0,0,8.29061363878682e-05,1,6,1.0223122298531007
mishandle,mIsh{ndP,2,0,0,2.78278038802372e-12,1,8,1.700997640210343
mishap,mIsh{p,2,0,0,9.403322194624246e-13,1,6,2.3465297897741233
mishear,mIsh7R,2,0,0,4.31174406438724e-12,1,6,2.236301180242563
mishit,mIshIt,2,1,1,7.688731376462251e-13,2,6,2.3611008945909995
mishmash,mISm{S,2,0,0,5.973056834395618e-11,1,6,2.0460439014171787
misjudge,mIs_V_,2,0,0,1.4851145776534156e-09,1,6,1.8134500157601474
mislay,mIsl1,2,0,0,4.5399895981244925e-09,1,5,2.0790810395640196
mislead,mIslid,2,0,2,3.155134008877125e-12,1,6,2.2589070409593033
mismatch,mIsm{J,2,1,0,1.076091726130094e-11,2,6,2.170101793906398
misname,mIsn1m,2,0,0,2.112929114561232e-09,1,6,1.7879291880391888
misplace,mIspl1s,2,0,1,1.524884742325355e-08,1,7,1.4098890052359707
misprint,mIsprInt,2,1,0,2.7403772105010837e-10,2,8,1.4518312135562907
misquote,mIskw5t,2,0,0,2.312521312742443e-09,1,7,1.5269106159495773
misread,mIsrid,2,0,2,1.965446944081929e-11,1,6,2.1264997884683483
misrule,mIsrul,2,1,0,2.6633918939913863e-10,2,6,1.9378374969995444
missile,mIs2l,2,0,2,0.0004656870674434,1,5,1.0768731756585015
missing,mIsIN,2,1,4,0.0007044700503958,2,5,1.0409195042499113
missive,mIsIv,2,0,5,0.0016280644786558,1,5,0.9681576909467579
misspell,mIsspEl,2,0,0,6.173025110322614e-12,1,7,1.8945660017235693
misspend,mIsspEnd,2,0,0,3.5325080003799105e-12,1,8,1.6880471126913286
misstate,mIsst1t,2,0,0,6.23777881835722e-11,1,7,1.7510614406184877
missus,mIsIz,2,1,4,0.0001009638192477,2,5,1.2096588569969362
missy,mIsI,2,0,16,2.164365443550265e-05,1,4,1.679282366076296
mistake,mIst1k,2,1,2,6.187274402801495e-05,2,6,1.0434934464045793
mister,mIst@R,2,2,5,0.0002824568194233,3,6,0.9335846651935632
mistime,mIst2m,2,0,0,4.178755997102157e-07,1,6,1.405235507127059
mistletoe,mIsPt5,2,0,0,3.6671211728991726e-10,1,6,1.914689132503568
mistral,mIstr@l,2,0,2,2.896266447034389e-05,1,7,0.9415173632290028
mistress,mIstrIs,2,1,0,0.0001629610901446,2,7,0.8343394477683719
mistrust,mIstrVst,2,1,1,1.1323224094707014e-05,2,8,0.874811244154868
misty,mIstI,2,0,6,0.0004364845909308,1,5,1.082498227815455
misuse,mIsjus,2,0,2,3.212232320465476e-07,1,6,1.4242755180198277
misuse,mIsjuz,2,0,1,4.731895351132589e-08,1,6,1.5629041540454855
mitre,m2t@R,2,0,14,0.0001238265105036,1,5,1.1919292842376399
mixer,mIks@R,2,0,2,3.610892106414342e-07,1,6,1.4158075906251746
mixture,mIksJ@R,2,0,2,5.832928432386149e-05,1,7,0.8980819153982285
mizzenmast,mIzHm#st,2,0,0,4.045794037835725e-09,1,8,1.3056820356978662
MO,Em5,2,0,9,0.0006296123038576,1,3,1.7511289497460965
moa,m5@,2,0,10,0.0004431877967555,1,3,1.8019574207058877
moaner,m5n@R,2,0,10,9.200720724715518e-07,1,5,1.617727641429882
moated,m5tId,2,0,3,7.167652076478623e-05,1,5,1.2394166278940477
mobile,m5b2l,2,1,1,1.770599773598584e-05,2,5,1.360867930257081
mobster,mQbst@R,2,0,2,8.361269473890958e-07,1,7,1.161455405025379
mocha,mQk@,2,0,6,4.57116624431965e-06,1,4,1.848108259906236
mocker,mQk@R,2,0,11,0.000275709020719,1,5,1.1224018159879159
mockers,mQk@z,2,0,3,5.837168261885749e-05,1,5,1.2572515686396017
mocking,mQkIN,2,0,4,0.0001040818592535,1,5,1.2070170028096203
modeller,mQdP@R,2,0,2,3.809504728545501e-05,1,6,1.078598589776652
modelling,mQdPIN,2,0,1,2.666802295770472e-06,1,6,1.2710782058853678
modern,mQd@n,2,1,0,3.6581853764130534e-07,2,5,1.6978388692638249
modest,mQdIst,2,0,2,9.811245512383162e-05,1,6,1.0101226520316442
modish,m5dIS,2,0,0,3.9311376908808e-08,1,5,1.8915883600157706
modiste,m5dist,2,0,0,2.1255747882594216e-10,1,6,1.9541639442386691
module,mQdjul,2,0,1,9.329512316514974e-06,1,6,1.1804335188767567
moggy,mQgI,2,0,7,7.620471470879082e-06,1,4,1.7926195535262324
mohair,m5h8R,2,0,0,2.569577368739338e-10,1,5,2.328519671404182
moire,mw#r1,2,0,2,3.468493250168299e-09,1,5,2.102463840391149
moistly,m4stlI,2,0,1,3.355079243680029e-12,1,6,2.2544595455668874
moistness,m4stnIs,2,0,0,9.009450027618432e-13,1,7,2.0139659678425397
moisture,m4sJ@R,2,0,0,3.36579672191756e-13,1,6,2.420895362087051
molar,m5l@R,2,1,10,6.722683845652486e-06,2,5,1.4449834735802298
molehill,m5lhIl,2,0,0,9.115827596779756e-11,1,6,2.0154439921086102
moleskin,m5lskIn,2,0,0,8.678886461779558e-08,1,7,1.3019994355320113
molest,m5lEst,2,0,0,1.3411554354651092e-08,1,6,1.6541634902631663
mollusc,mQl@sk,2,0,0,7.854428134029903e-12,1,6,2.1928909142108384
Molly,mQlI,2,0,16,4.6639715150695714e-05,1,4,1.5959260415764684
molten,m5lt@n,2,0,0,3.321415535797124e-06,1,6,1.255189473817823
molto,mQlt5,2,0,1,2.5086633676704452e-08,1,5,1.9306035334975433
moment,m5m@nt,2,0,1,9.65567046386981e-08,1,6,1.5112796033716893
