Word,Conc,SUBTLEX,AoA
construct,2.6,74,8.72
diddle,2.6,43,9.8
indict,2.6,45,11.82
miniaturize,2.6,5,9.56
possess,2.6,280,11.95
shamble,2.6,2,11.16
transact,2.6,11,11.75
abbreviate,2.59,1,9.95
backtrack,2.59,38,11.75
decompress,2.59,27,12.8
disprove,2.59,31,10.21
emote,2.59,3,13.35
enroll,2.59,34,10.3
extort,2.59,33,12.56
formulate,2.59,30,10.75
induct,2.59,3,11.72
initialize,2.59,2,11.74
interfere,2.59,486,10.44
overpower,2.59,30,7.94
oxygenate,2.59,4,12.26
participate,2.59,224,7.05
persist,2.59,61,9.5
plead,2.59,357,10.22
rename,2.59,11,9.06
ruin,2.59,1455,7.16
stifle,2.59,15,10.26
tease,2.59,290,5.11
unravel,2.59,49,10.16
wean,2.59,13,9.72
whiz,2.59,199,8.26
homemaking,2.58,2,11.16
kilohertz,2.58,1,15.43
officiate,2.58,11,14.56
say,2.58,83629,3.42
saying,2.58,14874,4.95
shun,2.58,26,11.33
skulk,2.58,15,13.29
unite,2.58,154,7.89
amuse,2.57,133,9.0
compete,2.57,432,6.94
confess,2.57,808,7.11
constrain,2.57,2,12.41
debark,2.57,3,12.24
disembark,2.57,18,13.05
displace,2.57,21,11.1
insert,2.57,141,8.2
intervene,2.57,72,11.72
lightheaded,2.57,28,11.33
multistage,2.57,1,11.89
overproduce,2.57,1,11.71
preserve,2.57,287,9.63
realign,2.57,14,9.53
reprogram,2.57,38,12.42
rescind,2.57,27,13.88
retake,2.57,37,8.79
sidesplitting,2.57,1,11.0
soften,2.57,76,7.37
begin,2.56,2906,4.84
brokenhearted,2.56,20,10.53
desecrate,2.56,20,12.26
entrap,2.56,9,11.11
forbear,2.56,8,11.94
help,2.56,46977,3.65
immigrate,2.56,5,9.7
indulge,2.56,147,11.44
intermingle,2.56,5,12.78
intrastate,2.56,2,14.75
postdate,2.56,1,14.12
propertied,2.56,2,11.76
quit,2.56,4595,5.26
reemerge,2.56,4,11.74
reformat,2.56,3,13.32
rehire,2.56,10,12.37
repack,2.56,7,9.47
revisit,2.56,43,10.0
rouse,2.56,47,12.84
transect,2.56,4,11.67
undo,2.56,223,7.78
waver,2.56,22,11.26
bring,2.55,16685,4.42
certify,2.55,25,11.1
counterbalance,2.55,11,12.1
entertain,2.55,313,7.5
manipulate,2.55,177,11.1
modify,2.55,50,9.39
offload,2.55,4,11.87
proceed,2.55,1066,8.33
react,2.55,385,6.67
redistribute,2.55,8,11.0
survive,2.55,1537,7.11
upstage,2.55,19,10.58
worry,2.55,14638,6.61
abandon,2.54,413,8.32
adjourn,2.54,66,12.59
bustle,2.54,42,12.0
clownish,2.54,2,8.84
colonize,2.54,13,9.72
defuse,2.54,38,12.1
discriminate,2.54,41,10.78
encode,2.54,5,13.21
irk,2.54,5,11.33
litigate,2.54,4,13.78
mediate,2.54,14,11.63
pinpoint,2.54,92,9.68
ramble,2.54,31,10.6
reestablish,2.54,22,10.33
reinvent,2.54,13,11.17
rejoin,2.54,64,10.61
segregate,2.54,7,11.17
squander,2.54,30,11.05
wane,2.54,13,13.53
administer,2.53,85,9.42
demonstrate,2.53,238,9.05
found,2.53,20196,5.15
leave,2.53,28596,5.58
persecute,2.53,31,10.06
refinance,2.53,1,15.95
ask,2.52,24640,2.89
assist,2.52,400,8.75
compare,2.52,426,8.57
crave,2.52,106,9.17
dazzle,2.52,51,7.79
decrypt,2.52,17,12.06
depose,2.52,21,13.56
deputize,2.52,18,12.0
emanate,2.52,12,12.19
enmesh,2.52,1,13.38
failing,2.52,275,8.13
hallucinate,2.52,15,10.53
heighten,2.52,9,11.17
hone,2.52,37,12.72
meander,2.52,3,10.6
misplace,2.52,23,8.72
modified,2.52,100,10.31
modulate,2.52,5,13.31
mutate,2.52,24,8.78
oppose,2.52,110,11.05
recalibrate,2.52,8,14.11
repay,2.52,265,9.75
slew,2.52,67,9.8
unwind,2.52,66,8.42
apply,2.5,638,9.21
beautify,2.5,8,9.68
berate,2.5,13,14.0
blab,2.5,29,7.95
cost,2.5,2801,5.67
diminish,2.5,42,10.95
discontinue,2.5,34,11.63
glean,2.5,2,12.43
mean,2.5,63443,4.0
outnumber,2.5,39,8.3
predate,2.5,2,13.41
put,2.5,42251,3.72
recur,2.5,2,11.17
reinvestigate,2.5,2,12.38
slacken,2.5,5,12.18
strengthen,2.5,82,9.7
superimpose,2.5,11,12.53
underpay,2.5,3,11.32
alleviate,2.48,23,11.39
chasten,2.48,2,14.62
concentrate,2.48,798,8.16
deconstruct,2.48,2,11.33
embark,2.48,64,11.05
embellish,2.48,15,11.76
fade,2.48,286,6.95
hypnotize,2.48,31,9.89
incise,2.48,10,13.77
include,2.48,568,6.47
inflect,2.48,1,10.75
instruct,2.48,85,9.0
interrogate,2.48,98,11.44
noncontact,2.48,1,10.38
overpopulate,2.48,2,13.28
prearrange,2.48,2,13.21
reactivate,2.48,19,11.36
recap,2.48,44,9.83
reconnect,2.48,53,8.89
reintroduce,2.48,9,11.65
reiterate,2.48,33,12.76
rework,2.48,8,9.8
savor,2.48,48,10.14
seclude,2.48,2,9.95
select,2.48,180,8.0
supervise,2.48,98,11.0
frustrated,2.47,255,7.97
gravitate,2.47,7,11.06
incite,2.47,21,13.12
invest,2.47,241,12.53
memorialize,2.47,7,11.42
mistreat,2.47,15,10.21
overreach,2.47,3,10.68
ratify,2.47,6,12.45
relieve,2.47,284,7.95
reshape,2.47,11,9.22
transpose,2.47,4,14.1
act,2.46,5565,6.42
besiege,2.46,14,13.44
bullheaded,2.46,20,12.0
diffuse,2.46,50,11.17
do,2.46,312915,3.6
dramatize,2.46,11,11.39
energize,2.46,20,9.44
hesitate,2.46,279,8.3
materialize,2.46,25,10.05
modernize,2.46,6,11.17
obstruct,2.46,30,10.94
outsource,2.46,4,13.5
overcharge,2.46,19,10.11
resend,2.46,2,10.05
revamp,2.46,4,13.06
soothsaying,2.46,1,14.29
transfuse,2.46,15,12.72
unbalance,2.46,6,8.11
disrupt,2.45,65,9.17
swear,2.45,4496,7.21
victimize,2.45,9,12.0
visualize,2.45,88,9.88
affix,2.44,6,11.94
ascribe,2.44,5,15.28
censure,2.44,8,13.0
collate,2.44,16,15.06
disorganize,2.44,2,10.89
fluctuate,2.44,11,12.22
lollygag,2.44,3,8.4
militarize,2.44,1,12.59
monetize,2.44,2,13.11
prosecute,2.44,144,9.5
repower,2.44,1,12.07
sadden,2.44,4,8.83
antagonize,2.43,27,12.28
assure,2.43,1021,12.06
confront,2.43,218,9.89
defile,2.43,17,12.5
exert,2.43,34,11.35
horrify,2.43,7,8.25
intermarry,2.43,1,12.79
involve,2.43,330,9.71
irritate,2.43,48,9.47
manifest,2.43,188,12.16
meddle,2.43,63,10.22
mock,2.43,274,9.05
mull,2.43,24,12.24
outflank,2.43,14,13.07
outperform,2.43,3,12.67
quench,2.43,32,10.44
quicken,2.43,14,8.63
refine,2.43,22,11.84
terrified,2.43,488,8.5
arraign,2.42,7,12.38
carouse,2.42,6,13.22
catalyze,2.42,1,14.28
disobey,2.42,84,6.61
incapacitate,2.42,11,13.29
mislay,2.42,3,13.13
retract,2.42,74,12.17
save,2.42,8278,5.44
unflagging,2.42,4,13.53
adapt,2.41,134,9.0
allow,2.41,2263,5.32
avert,2.41,30,10.71
avoid,2.41,1239,8.5
banish,2.41,69,9.89
brag,2.41,179,7.79
cancel,2.41,933,7.89
classify,2.41,32,9.65
commentate,2.41,1,11.94
deaden,2.41,8,10.69
elect,2.41,72,7.28
employ,2.41,171,11.41
endorse,2.41,88,12.06
entwine,2.41,8,11.18
exclaim,2.41,7,8.94
grieve,2.41,112,10.0
insure,2.41,54,10.59
linger,2.41,74,10.56
mislead,2.41,38,9.65
multitask,2.41,10,12.55
overlook,2.41,148,9.72
philander,2.41,2,14.2
precede,2.41,14,10.4
recreate,2.41,53,9.21
reelect,2.41,7,10.61
refer,2.41,374,9.18
regroup,2.41,72,9.63
remember,2.41,27666,5.63
resent,2.41,293,11.22
socialize,2.41,49,10.17
think,2.41,137261,4.75
toughen,2.41,30,8.42
transform,2.41,112,8.17
undergo,2.41,42,10.89
upset,2.41,3800,5.26
commercialize,2.4,3,14.05
concoct,2.4,14,10.76
configure,2.4,9,12.06
enforce,2.4,86,9.11
flunk,2.4,92,8.16
overhear,2.4,53,8.37
reject,2.4,216,9.53
spoof,2.4,12,9.72
symbolize,2.4,21,9.76
cease,2.39,445,9.26
compute,2.39,36,10.95
computerize,2.39,1,12.17
disbeliever,2.39,4,10.06
dismiss,2.39,279,8.15
disqualify,2.39,33,8.83
earn,2.39,783,7.57
escalate,2.39,36,10.94
indicate,2.39,425,9.74
misdiagnose,2.39,3,12.41
provoke,2.39,127,8.39
reminisce,2.39,37,12.5
seethe,2.39,5,13.28
suffering,2.39,991,7.49
unpick,2.39,2,9.29
vouch,2.39,126,11.44
winterize,2.39,1,10.25
abstain,2.38,26,12.95
adorn,2.38,8,11.65
allocate,2.38,8,13.78
browbeat,2.38,3,13.44
disorientate,2.38,2,13.22
envision,2.38,27,11.72
exist,2.38,1477,8.89
get,2.38,233772,3.17
hark,2.38,86,10.47
individualize,2.38,4,10.83
inquire,2.38,86,10.4
overextend,2.38,1,11.63
reassign,2.38,27,11.0
repulse,2.38,13,10.58
retry,2.38,5,8.0
thwart,2.38,17,12.61
baffle,2.37,8,10.28
disclose,2.37,88,11.72
discover,2.37,614,7.61
emasculate,2.37,8,14.5
emulate,2.37,28,12.05
forego,2.37,29,11.62
keep,2.37,35846,4.42
minimize,2.37,54,10.89
opt,2.37,20,12.62
overfeed,2.37,5,9.0
reprise,2.37,7,13.78
weaken,2.37,60,7.95
adopt,2.36,238,7.83
befriend,2.36,22,8.5
continue,2.36,2527,7.53
coordinate,2.36,130,10.89
detest,2.36,73,10.47
enslave,2.36,34,9.58
ensue,2.36,10,12.11
evoke,2.36,15,13.05
outrank,2.36,30,10.61
prepare,2.36,1711,7.72
proclaim,2.36,47,11.05
readjust,2.36,13,10.5
rekindle,2.36,27,12.79
relearn,2.36,2,9.4
confer,2.35,66,13.39
eulogize,2.35,4,12.67
focus,2.35,1499,8.32
gallivant,2.35,1,12.5
misquote,2.35,4,10.22
overdramatize,2.35,3,12.12
overthrow,2.35,69,10.67
propagate,2.35,19,13.87
purify,2.35,31,11.0
adore,2.34,394,7.95
engross,2.34,1,11.56
fend,2.34,47,10.18
fortify,2.34,12,10.83
induce,2.34,82,12.05
interpret,2.34,125,9.56
interweave,2.34,1,11.35
prevent,2.34,666,8.6
profess,2.34,18,10.68
accomplish,2.33,298,7.84
antipersonnel,2.33,5,12.95
attribute,2.33,45,12.67
care,2.33,24748,5.65
confused,2.33,1653,8.02
deter,2.33,20,12.24
disarrange,2.33,1,12.38
distract,2.33,249,8.72
exorcize,2.33,2,11.47
falsify,2.33,12,12.47
implement,2.33,63,12.11
legislate,2.33,16,11.16
maltreat,2.33,2,13.94
mourn,2.33,129,9.21
overwork,2.33,18,10.78
permeate,2.33,4,14.42
prioritize,2.33,38,13.17
revise,2.33,44,11.67
shall,2.33,9441,8.42
succeed,2.33,482,8.16
unify,2.33,14,10.39
admit,2.32,3019,7.56
amend,2.32,38,11.39
boast,2.32,54,8.22
delve,2.32,14,11.5
discombobulate,2.32,1,13.16
exude,2.32,11,13.3
juxtapose,2.32,3,15.87
maintain,2.32,661,9.94
mannish,2.32,14,11.88
outspend,2.32,1,10.53
reinforce,2.32,48,10.2
retain,2.32,121,11.32
summarize,2.32,20,10.74
usurp,2.32,9,14.81
agree,2.31,3298,7.68
deduct,2.31,55,10.84
defend,2.31,959,8.16
extroverted,2.31,3,13.35
fixate,2.31,7,12.47
prorate,2.31,4,14.59
settle,2.31,2143,8.26
simulate,2.31,59,11.5
skimp,2.31,13,11.25
smite,2.31,29,11.5
analyze,2.3,165,11.39
broaden,2.3,50,9.56
cheapish,2.3,1,10.82
conjure,2.3,64,11.37
gloat,2.3,80,11.16
innovate,2.3,4,11.28
reanimate,2.3,4,12.11
regale,2.3,10,12.57
sanction,2.3,43,12.68
semiprivate,2.3,2,13.35
specify,2.3,46,9.21
achieve,2.29,374,8.53
capitalize,2.29,24,7.84
deprecate,2.29,2,13.79
depress,2.29,36,9.75
devastate,2.29,19,9.8
editorialize,2.29,4,12.94
emancipate,2.29,8,12.21
enjoy,2.29,4222,5.75
excuse,2.29,18773,6.33
featherbrain,2.29,1,12.23
hightail,2.29,25,11.2
liberate,2.29,59,11.75
postpone,2.29,199,10.42
quibble,2.29,30,11.86
ravage,2.29,27,12.53
reassure,2.29,45,9.33
revitalize,2.29,13,12.42
schmooze,2.29,17,10.64
terminate,2.29,140,11.21
amass,2.28,3,12.0
annul,2.28,26,12.65
authenticate,2.28,31,12.42
dare,2.28,2826,6.63
declaim,2.28,1,12.2
discredit,2.28,46,11.1
feel,2.28,31989,5.11
guess,2.28,23153,5.44
ingrain,2.28,1,11.18
neutralize,2.28,62,12.0
overcome,2.28,316,8.0
overwrought,2.28,35,14.87
rebut,2.28,8,12.33
redouble,2.28,11,10.12
suffer,2.28,1148,8.89
understand,2.28,24605,6.17
wander,2.28,299,6.89
abound,2.27,18,11.65
correspond,2.27,48,11.85
dispossess,2.27,4,13.56
emerge,2.27,88,9.76
flaunt,2.27,50,10.59
investigate,2.27,483,9.0
obtrude,2.27,1,12.6
prosper,2.27,56,10.06
resell,2.27,8,10.0
reweigh,2.27,1,9.89
transpire,2.27,5,11.82
withstand,2.27,83,10.05
aggravate,2.26,37,8.32
assess,2.26,83,11.37
coincide,2.26,40,11.11
disallow,2.26,1,11.19
gratify,2.26,8,12.78
let,2.26,123381,4.53
neglect,2.26,86,9.84
nourish,2.26,22,9.63
overprotect,2.26,2,9.0
promote,2.26,225,10.32
recount,2.26,37,8.84
remortgage,2.26,3,15.38
subside,2.26,20,10.44
underrate,2.26,11,13.21
unthreatening,2.26,1,9.83
accuse,2.25,290,9.1
bamboozle,2.25,3,14.38
beget,2.25,16,14.2
circumvent,2.25,26,13.53
coexist,2.25,25,11.56
dwindle,2.25,5,11.25
entitle,2.25,22,12.37
inform,2.25,644,8.79
intensify,2.25,12,13.0
lose,2.25,8382,5.78
orchestrate,2.25,14,11.05
overstay,2.25,6,10.26
paraphrase,2.25,12,13.16
prompt,2.25,59,10.24
resign,2.25,257,11.61
retaliate,2.25,64,10.0
appoint,2.24,104,10.29
atomize,2.24,3,13.24
contradict,2.24,69,10.89
dissuade,2.24,27,13.18
gain,2.24,700,7.11
hangup,2.24,1,7.83
metabolize,2.24,12,12.28
nonfunctioning,2.24,2,11.72
nurture,2.24,37,10.94
overuse,2.24,5,9.17
ponder,2.24,56,11.44
redeem,2.24,83,9.28
repeal,2.24,8,12.0
repopulate,2.24,12,12.0
subdue,2.24,41,11.17
unionize,2.24,5,15.63
appreciate,2.23,4373,8.8
cheat,2.23,901,5.11
digitalize,2.23,1,13.95
divulge,2.23,65,12.65
downplay,2.23,9,9.89
empathize,2.23,32,12.84
encompass,2.23,10,11.89
exaggerate,2.23,99,9.53
generate,2.23,124,10.78
hallow,2.23,9,10.79
impoverish,2.23,1,12.56
intersperse,2.23,1,14.0
iterate,2.23,1,13.53
lessen,2.23,30,8.88
offer,2.23,3810,7.48
originate,2.23,15,9.72
outsmart,2.23,39,9.16
procrastinate,2.23,13,10.94
procure,2.23,24,13.67
authorize,2.22,105,9.84
confound,2.22,59,12.41
dawdle,2.22,30,10.31
enact,2.22,9,11.5
fraternize,2.22,16,14.68
hasten,2.22,37,12.16
ignore,2.22,951,6.74
reinstitute,2.22,3,14.21
suppress,2.22,76,12.94
synthesize,2.22,11,13.32
thuggish,2.22,2,12.95
try,2.22,24314,3.44
acquiesce,2.21,3,14.25
brainwash,2.21,22,11.53
criminalize,2.21,8,13.53
deprive,2.21,67,9.37
diverge,2.21,1,12.59
enhance,2.21,125,9.95
express,2.21,914,8.8
govern,2.21,62,9.53
outlast,2.21,19,10.09
placate,2.21,19,13.6
popularize,2.21,1,10.89
prelaunch,2.21,8,9.76
recoup,2.21,12,12.74
refute,2.21,34,14.11
reintegrate,2.21,1,12.9
restrict,2.21,28,9.47
safeguard,2.21,48,11.0
subscribe,2.21,44,9.84
thrive,2.21,89,9.35
underachiever,2.21,16,9.95
vanquish,2.21,243,10.69
articulate,2.2,85,13.0
commemorate,2.2,47,12.0
deflower,2.2,6,13.7
demand,2.2,873,7.83
deny,2.2,1091,7.8
distinguish,2.2,91,11.28
forewarn,2.2,1,11.16
learn,2.2,6047,4.44
monopolize,2.2,14,12.21
perjure,2.2,8,14.35
traumatize,2.2,10,11.74
unmake,2.2,5,11.28
abolish,2.19,24,10.42
compartmentalize,2.19,11,14.94
comply,2.19,118,10.53
detect,2.19,261,9.53
disbelieve,2.19,8,9.5
disseminate,2.19,4,13.33
domesticate,2.19,3,11.39
falter,2.19,16,13.33
foretell,2.19,16,10.06
lionhearted,2.19,4,10.8
overdo,2.19,82,9.17
partake,2.19,49,10.89
propose,2.19,663,9.0
remind,2.19,1883,8.15
resemble,2.19,87,10.05
ruminate,2.19,5,14.5
softhearted,2.19,11,9.05
underwrite,2.19,11,12.24
unquote,2.19,39,12.62
woo,2.19,343,10.88
attain,2.18,47,10.84
describe,2.18,866,7.67
have,2.18,314232,3.72
mortify,2.18,7,11.78
portray,2.18,43,10.95
publicize,2.18,12,11.44
replenish,2.18,26,9.33
seduce,2.18,176,11.95
undersell,2.18,2,13.94
validate,2.18,41,12.9
assimilate,2.17,26,12.95
betray,2.17,466,9.39
commit,2.17,984,10.06
counterespionage,2.17,8,12.79
dabble,2.17,29,10.21
exacerbate,2.17,7,13.93
freshen,2.17,131,8.84
mope,2.17,34,9.37
narcissist,2.17,26,14.53
outshine,2.17,5,10.67
predominate,2.17,3,11.38
reaffirm,2.17,7,11.89
regress,2.17,15,13.22
rehash,2.17,21,12.24
rejoice,2.17,86,8.61
rephrase,2.17,84,9.25
rethink,2.17,90,8.95
sustain,2.17,136,10.39
transgress,2.17,7,15.33
deescalate,2.16,1,14.85
entrust,2.16,37,11.89
mitigate,2.16,21,15.25
unsettle,2.16,3,9.74
centralize,2.15,1,11.79
confirm,2.15,736,9.33
define,2.15,318,8.53
excel,2.15,37,11.56
incorporate,2.15,39,13.67
infer,2.15,29,12.71
negate,2.15,18,13.11
nonpaid,2.15,2,12.16
outlive,2.15,57,8.43
readdress,2.15,1,10.78
rebuff,2.15,4,13.0
reciprocate,2.15,26,13.0
reissue,2.15,4,12.16
romanticize,2.15,11,13.0
stay,2.15,26298,4.22
strategize,2.15,12,13.0
afflict,2.14,4,11.5
commend,2.14,91,10.81
counteract,2.14,24,12.84
dematerialize,2.14,3,12.05
dispel,2.14,14,11.39
embarrass,2.14,450,6.11
exasperate,2.14,2,10.17
fantasize,2.14,89,9.58
finalize,2.14,26,10.3
flatter,2.14,200,9.53
insist,2.14,910,8.33
localize,2.14,1,11.5
obsess,2.14,31,10.84
omit,2.14,14,10.9
reborn,2.14,133,10.39
recall,2.14,1003,11.45
render,2.14,103,12.44
ritualize,2.14,1,13.17
soothe,2.14,66,8.4
systemize,2.14,1,13.67
constitute,2.13,43,12.7
contribute,2.13,194,9.37
depict,2.13,27,11.5
determine,2.13,428,8.89
must,2.13,35661,4.58
reevaluate,2.13,19,10.68
retrain,2.13,5,10.33
rid,2.13,3052,6.79
startle,2.13,60,9.17
acclimatize,2.12,1,14.0
adjudicate,2.12,5,15.25
despise,2.12,230,12.38
dominate,2.12,95,8.89
dumbstruck,2.12,3,11.26
educate,2.12,104,7.84
eroticize,2.12,1,15.26
exalt,2.12,10,12.62
fictionalize,2.12,1,11.76
penalize,2.12,12,11.0
radicalize,2.12,1,15.0
razzle,2.12,8,11.28
recapitalize,2.12,1,13.56
relive,2.12,86,10.05
represent,2.12,773,10.33
unnerve,2.12,8,11.84
ascertain,2.11,49,12.68
bewitch,2.11,6,10.61
delude,2.11,22,13.28
federalize,2.11,1,13.29
feign,2.11,23,13.93
impeach,2.11,21,12.06
incarnate,2.11,22,12.72
knowhow,2.11,7,9.28
mesmerize,2.11,1,12.67
overreact,2.11,73,9.89
pretend,2.11,2056,4.56
prophesy,2.11,13,10.53
skittish,2.11,32,10.0
arbitrate,2.1,2,14.74
belittle,2.1,37,12.88
deem,2.1,30,10.28
deviate,2.1,38,13.11
flourish,2.1,41,10.94
glorify,2.1,19,11.39
inhibit,2.1,17,11.11
nonbeliever,2.1,4,7.89
nullify,2.1,16,14.44
solve,2.1,994,6.58
tempt,2.1,129,8.6
unappealing,2.1,16,10.44
verify,2.1,248,10.28
disclaim,2.09,5,12.89
oversexed,2.09,16,15.0
promise,2.09,7809,5.67
abdicate,2.08,9,12.6
befoul,2.08,2,12.79
concur,2.08,61,11.69
conduct,2.08,566,8.58
consummate,2.08,50,13.78
convalesce,2.08,3,13.69
dote,2.08,11,11.47
enrapture,2.08,1,12.12
foresee,2.08,50,10.95
hoodwink,2.08,8,12.67
integrate,2.08,40,11.47
micromanage,2.08,11,15.83
numbskull,2.08,20,7.83
rattlebrained,2.08,2,11.59
recheck,2.08,27,9.85
rectify,2.08,42,15.89
sidetrack,2.08,3,11.0
understate,2.08,5,12.26
avenge,2.07,154,10.68
bestow,2.07,56,13.53
clarify,2.07,114,11.24
coming,2.07,26878,4.77
consist,2.07,22,9.11
contend,2.07,48,12.42
craving,2.07,109,9.56
debunk,2.07,6,13.78
devalue,2.07,5,12.67
engage,2.07,314,10.42
fathom,2.07,53,11.44
humiliate,2.07,213,8.89
impress,2.07,520,10.17
improvise,2.07,127,9.68
incriminate,2.07,38,11.82
infuriate,2.07,4,10.5
intercede,2.07,25,12.78
languish,2.07,8,13.8
love,2.07,56864,5.17
misbehave,2.07,30,5.5
misread,2.07,44,10.11
motivate,2.07,54,9.9
overprice,2.07,1,10.21
overstress,2.07,1,13.56
owe,2.07,3782,8.61
perpetrate,2.07,4,12.26
persuade,2.07,326,10.79
pigheaded,2.07,34,8.95
potentiate,2.07,1,13.47
rebuke,2.07,15,13.0
recognize,2.07,1750,8.89
renew,2.07,111,10.06
require,2.07,542,8.67
resound,2.07,9,12.62
standardize,2.07,3,10.72
strive,2.07,67,8.95
undercut,2.07,8,12.39
welcome,2.07,9140,4.06
blame,2.06,2998,6.48
achiever,2.04,12,9.11
admire,2.04,722,7.42
coerce,2.04,21,12.59
conceive,2.04,117,10.39
confuse,2.04,243,6.33
denote,2.04,4,11.24
destabilize,2.04,8,12.33
equalize,2.04,10,10.06
forget,2.04,14130,4.78
formalize,2.04,6,11.47
idolize,2.04,7,10.75
inherit,2.04,181,9.05
liken,2.04,3,11.59
loathe,2.04,106,11.12
malign,2.04,10,13.67
mistrust,2.04,32,9.16
mystify,2.04,7,11.37
pacify,2.04,20,10.37
privatize,2.04,3,13.56
prolong,2.04,51,11.89
reappraise,2.04,1,12.76
reawaken,2.04,3,9.16
redevelop,2.04,3,12.11
regards,2.04,258,9.57
rejuvenate,2.04,7,11.74
reunify,2.04,1,13.12
satisfy,2.04,286,10.0
stipulate,2.04,32,11.72
tame,2.04,139,7.58
trust,2.04,9087,6.55
underestimate,2.04,258,9.6
acknowledge,2.03,313,9.11
advise,2.03,622,8.89
assert,2.03,43,10.83
criticize,2.03,110,9.71
culminate,2.03,6,13.81
enable,2.03,75,10.42
haunt,2.03,182,7.95
misinterpret,2.03,17,11.16
muster,2.03,76,12.22
normalize,2.03,4,11.28
overachieve,2.03,2,9.76
realize,2.03,4032,8.23
recant,2.03,27,13.73
regulate,2.03,39,11.78
reincarnate,2.03,14,12.37
stylize,2.03,1,14.95
succumb,2.03,19,13.0
accentuate,2.0,18,13.24
amaze,2.0,82,7.5
bequeath,2.0,43,13.71
beware,2.0,292,8.05
boggle,2.0,19,12.0
bother,2.0,3436,6.5
characterize,2.0,35,10.61
conjugate,2.0,10,12.5
consign,2.0,10,13.28
declare,2.0,386,10.74
demean,2.0,18,13.11
derive,2.0,35,12.0
devise,2.0,32,10.75
devote,2.0,100,9.58
digress,2.0,12,14.61
emphasize,2.0,56,11.26
empower,2.0,16,12.1
endure,2.0,225,10.7
enrich,2.0,14,10.89
entice,2.0,26,12.47
enumerate,2.0,1,12.72
establish,2.0,323,10.63
evildoing,2.0,1,10.17
exhilarate,2.0,2,11.79
forewarning,2.0,1,10.84
impart,2.0,27,11.67
incur,2.0,28,13.75
indoctrinate,2.0,4,15.31
interject,2.0,23,11.68
jilt,2.0,2,12.28
manage,2.0,1095,7.67
negotiate,2.0,342,10.85
nonthreatening,2.0,8,11.0
obligate,2.0,6,11.68
overcompensate,2.0,5,14.74
overindulge,2.0,2,11.39
overplay,2.0,7,10.65
oversimplify,2.0,3,11.42
predict,2.0,203,8.0
prejudge,2.0,1,10.81
qualified,2.0,421,9.79
qualm,2.0,2,12.67
reassess,2.0,13,12.79
reduce,2.0,219,8.44
relate,2.0,242,10.33
repudiate,2.0,13,17.71
resonate,2.0,16,14.47
revert,2.0,35,13.11
sate,2.0,4,12.0
splurge,2.0,19,10.56
tend,2.0,626,9.79
tenderhearted,2.0,4,9.0
trivialize,2.0,16,13.0
unset,2.0,1,10.0
vex,2.0,10,14.4
agonize,1.97,5,11.58
diversify,1.97,15,13.1
excite,1.97,109,6.61
explain,1.97,5670,6.5
hate,1.97,10944,5.53
outwit,1.97,30,10.47
premeditate,1.97,1,14.11
reconsider,1.97,256,9.68
spurn,1.97,11,11.88
thought,1.97,41232,5.89
affirm,1.96,17,12.24
bewilder,1.96,2,10.29
concede,1.96,53,12.0
condemn,1.96,121,12.5
conserve,1.96,44,8.72
contrive,1.96,5,12.81
discern,1.96,17,12.79
endanger,1.96,85,9.37
evolve,1.96,83,10.63
extrapolate,1.96,18,15.67
forbid,1.96,436,8.47
foreshadow,1.96,6,13.11
forsake,1.96,46,10.86
guarantee,1.96,1123,11.05
guesstimate,1.96,4,10.37
invigorate,1.96,3,11.56
misguide,1.96,1,10.89
ordain,1.96,9,11.35
overrule,1.96,15,8.39
predispose,1.96,1,13.95
reinitiate,1.96,2,13.94
remain,1.96,1694,8.17
repent,1.96,123,8.53
reprove,1.96,2,12.89
resolve,1.96,247,11.0
retell,1.96,1,8.53
rile,1.96,17,10.95
satirize,1.96,1,14.47
scandalize,1.96,1,11.06
situate,1.96,5,13.11
softheaded,1.96,3,10.81
utilize,1.96,45,10.63
overstate,1.94,4,12.83
affect,1.93,568,9.6
annoy,1.93,128,7.22
appease,1.93,25,11.78
astound,1.93,22,12.41
bastardize,1.93,1,12.67
being,1.93,24781,5.99
blandish,1.93,1,13.31
cheapen,1.93,16,9.35
covet,1.93,48,12.16
daresay,1.93,25,12.33
deplore,1.93,12,12.4
equate,1.93,20,10.67
equivocate,1.93,5,14.62
exemplify,1.93,3,11.72
heed,1.93,92,11.05
impose,1.93,145,12.26
infringe,1.93,7,14.56
means,1.93,11136,8.29
overachiever,1.93,11,11.63
overanalyze,1.93,3,14.68
prohibit,1.93,24,10.67
qualify,1.93,209,10.05
reformulate,1.93,2,13.67
rely,1.93,366,9.32
transcend,1.93,24,13.95
vary,1.93,47,8.94
want,1.93,140718,4.16
decide,1.92,2571,7.2
defer,1.92,30,11.88
diagnose,1.92,53,10.72
forgive,1.92,3917,5.44
introspect,1.92,1,12.25
perpetuate,1.92,19,13.33
recommit,1.92,4,12.61
reconfirm,1.92,5,12.28
renegotiate,1.92,31,13.26
underbid,1.92,1,13.5
civilize,1.9,8,10.06
commiserate,1.9,9,13.0
discourage,1.9,68,9.32
disregard,1.9,179,10.35
extenuate,1.9,1,13.81
recollect,1.9,54,9.67
reinstate,1.9,49,12.62
reoccur,1.9,3,10.65
undermine,1.9,74,12.47
attest,1.89,22,14.0
begrudge,1.89,24,12.94
bolster,1.89,16,12.5
comprise,1.89,9,12.06
